country,Population,date,HighestInfectionCount,PercentPopulationInfected
Russia,145579889,2025-01-14,24851293,17.07055361
United States,341534041,2025-01-14,103436829,30.28595003
Japan,124997585,2025-01-14,33803572,27.04338008
United Kingdom,68179315,2025-01-15,25027583,36.70846942
India,1425423209,2025-01-15,45044586,3.160085069
Mexico,128613116,2025-01-15,7622637,5.926795989
Russia,145579889,2025-01-15,24851293,17.07055361
China,1425179562,2025-01-15,99381761,6.973279975
United States,341534041,2025-01-15,103436829,30.28595003
Japan,124997585,2025-01-15,33803572,27.04338008
United States,341534041,2025-01-16,103436829,30.28595003
India,1425423209,2025-01-16,45044586,3.160085069
Mexico,128613116,2025-01-16,7622637,5.926795989
China,1425179562,2025-01-16,99381761,6.973279975
Russia,145579889,2025-01-16,24851293,17.07055361
United Kingdom,68179315,2025-01-16,25027583,36.70846942
Japan,124997585,2025-01-16,33803572,27.04338008
Russia,145579889,2025-01-17,24851293,17.07055361
United States,341534041,2025-01-17,103436829,30.28595003
Japan,124997585,2025-01-17,33803572,27.04338008
China,1425179562,2025-01-17,99381761,6.973279975
Mexico,128613116,2025-01-17,7622637,5.926795989
India,1425423209,2025-01-17,45044586,3.160085069
United Kingdom,68179315,2025-01-17,25027583,36.70846942
India,1425423209,2025-01-18,45044586,3.160085069
United Kingdom,68179315,2025-01-18,25027583,36.70846942
Mexico,128613116,2025-01-18,7622637,5.926795989
Japan,124997585,2025-01-18,33803572,27.04338008
United States,341534041,2025-01-18,103436829,30.28595003
China,1425179562,2025-01-18,99381761,6.973279975
Russia,145579889,2025-01-18,24851293,17.07055361
India,1425423209,2025-01-19,45044586,3.160085069
China,1425179562,2025-01-19,99381761,6.973279975
Mexico,128613116,2025-01-19,7622637,5.926795989
Japan,124997585,2025-01-19,33803572,27.04338008
United States,341534041,2025-01-19,103436829,30.28595003
Russia,145579889,2025-01-19,24851293,17.07055361
United Kingdom,68179315,2025-01-19,25027583,36.70846942
United States,341534041,2025-01-20,103436829,30.28595003
China,1425179562,2025-01-20,99381761,6.973279975
Japan,124997585,2025-01-20,33803572,27.04338008
India,1425423209,2025-01-20,45044599,3.160085981
Mexico,128613116,2025-01-20,7622637,5.926795989
United Kingdom,68179315,2025-01-20,25028541,36.70987454
Russia,145579889,2025-01-20,24859694,17.07632433
United States,341534041,2025-01-21,103436829,30.28595003
United Kingdom,68179315,2025-01-21,25028541,36.70987454
Mexico,128613116,2025-01-21,7622669,5.926820869
Russia,145579889,2025-01-21,24859694,17.07632433
Japan,124997585,2025-01-21,33803572,27.04338008
India,1425423209,2025-01-21,45044599,3.160085981
China,1425179562,2025-01-21,99381761,6.973279975
Russia,145579889,2025-01-22,24859694,17.07632433
Mexico,128613116,2025-01-22,7622669,5.926820869
Japan,124997585,2025-01-22,33803572,27.04338008
India,1425423209,2025-01-22,45044599,3.160085981
United Kingdom,68179315,2025-01-22,25028541,36.70987454
China,1425179562,2025-01-22,99381761,6.973279975
United States,341534041,2025-01-22,103436829,30.28595003
India,1425423209,2025-01-23,45044599,3.160085981
Russia,145579889,2025-01-23,24859694,17.07632433
Mexico,128613116,2025-01-23,7622669,5.926820869
Japan,124997585,2025-01-23,33803572,27.04338008
China,1425179562,2025-01-23,99381761,6.973279975
United Kingdom,68179315,2025-01-23,25028541,36.70987454
United States,341534041,2025-01-23,103436829,30.28595003
United Kingdom,68179315,2025-01-24,25028541,36.70987454
United States,341534041,2025-01-24,103436829,30.28595003
Mexico,128613116,2025-01-24,7622669,5.926820869
China,1425179562,2025-01-24,99381761,6.973279975
India,1425423209,2025-01-24,45044599,3.160085981
Russia,145579889,2025-01-24,24859694,17.07632433
Japan,124997585,2025-01-24,33803572,27.04338008
Mexico,128613116,2025-01-25,7622669,5.926820869
China,1425179562,2025-01-25,99381761,6.973279975
Japan,124997585,2025-01-25,33803572,27.04338008
India,1425423209,2025-01-25,45044599,3.160085981
Russia,145579889,2025-01-25,24859694,17.07632433
United States,341534041,2025-01-25,103436829,30.28595003
United Kingdom,68179315,2025-01-25,25028541,36.70987454
Japan,124997585,2025-01-26,33803572,27.04338008
Russia,145579889,2025-01-26,24859694,17.07632433
India,1425423209,2025-01-26,45044599,3.160085981
Mexico,128613116,2025-01-26,7622669,5.926820869
United Kingdom,68179315,2025-01-26,25028541,36.70987454
United States,341534041,2025-01-26,103436829,30.28595003
China,1425179562,2025-01-26,99381761,6.973279975
China,1425179562,2025-01-27,99381761,6.973279975
Russia,145579889,2025-01-27,24867679,17.08180929
India,1425423209,2025-01-27,45044602,3.160086192
Mexico,128613116,2025-01-27,7622669,5.926820869
Japan,124997585,2025-01-27,33803572,27.04338008
United States,341534041,2025-01-27,103436829,30.28595003
United Kingdom,68179315,2025-01-27,25029513,36.71130019
Japan,124997585,2025-01-28,33803572,27.04338008
Russia,145579889,2025-01-28,24867679,17.08180929
China,1425179562,2025-01-28,99381761,6.973279975
United Kingdom,68179315,2025-01-28,25029513,36.71130019
United States,341534041,2025-01-28,103436829,30.28595003
Mexico,128613116,2025-01-28,7622718,5.926858968
India,1425423209,2025-01-28,45044602,3.160086192
United Kingdom,68179315,2025-01-29,25029513,36.71130019
Mexico,128613116,2025-01-29,7622718,5.926858968
Russia,145579889,2025-01-29,24867679,17.08180929
China,1425179562,2025-01-29,99381761,6.973279975
United States,341534041,2025-01-29,103436829,30.28595003
India,1425423209,2025-01-29,45044602,3.160086192
Japan,124997585,2025-01-29,33803572,27.04338008
India,1425423209,2025-01-30,45044602,3.160086192
Russia,145579889,2025-01-30,24867679,17.08180929
China,1425179562,2025-01-30,99381761,6.973279975
United States,341534041,2025-01-30,103436829,30.28595003
Mexico,128613116,2025-01-30,7622718,5.926858968
United Kingdom,68179315,2025-01-30,25029513,36.71130019
Japan,124997585,2025-01-30,33803572,27.04338008
United States,341534041,2025-01-31,103436829,30.28595003
India,1425423209,2025-01-31,45044602,3.160086192
Mexico,128613116,2025-01-31,7622718,5.926858968
Japan,124997585,2025-01-31,33803572,27.04338008
China,1425179562,2025-01-31,99381761,6.973279975
Russia,145579889,2025-01-31,24867679,17.08180929
United Kingdom,68179315,2025-01-31,25029513,36.71130019
Japan,124997585,2025-02-01,33803572,27.04338008
United Kingdom,68179315,2025-02-01,25029513,36.71130019
China,1425179562,2025-02-01,99381761,6.973279975
United States,341534041,2025-02-01,103436829,30.28595003
Mexico,128613116,2025-02-01,7622718,5.926858968
India,1425423209,2025-02-01,45044602,3.160086192
Russia,145579889,2025-02-01,24867679,17.08180929
China,1425179562,2025-02-02,99381761,6.973279975
Japan,124997585,2025-02-02,33803572,27.04338008
United States,341534041,2025-02-02,103436829,30.28595003
Russia,145579889,2025-02-02,24867679,17.08180929
Mexico,128613116,2025-02-02,7622718,5.926858968
India,1425423209,2025-02-02,45044602,3.160086192
United Kingdom,68179315,2025-02-02,25029513,36.71130019
Japan,124997585,2025-02-03,33803572,27.04338008
Mexico,128613116,2025-02-03,7622718,5.926858968
United States,341534041,2025-02-03,103436829,30.28595003
India,1425423209,2025-02-03,45044607,3.160086542
United Kingdom,68179315,2025-02-03,25030452,36.71267744
China,1425179562,2025-02-03,99381761,6.973279975
Russia,145579889,2025-02-03,24874996,17.08683539
Mexico,128613116,2025-02-04,7622788,5.926913395
United States,341534041,2025-02-04,103436829,30.28595003
India,1425423209,2025-02-04,45044607,3.160086542
China,1425179562,2025-02-04,99381761,6.973279975
Japan,124997585,2025-02-04,33803572,27.04338008
Russia,145579889,2025-02-04,24874996,17.08683539
United Kingdom,68179315,2025-02-04,25030452,36.71267744
Japan,124997585,2025-02-05,33803572,27.04338008
United States,341534041,2025-02-05,103436829,30.28595003
India,1425423209,2025-02-05,45044607,3.160086542
United Kingdom,68179315,2025-02-05,25030452,36.71267744
Mexico,128613116,2025-02-05,7622788,5.926913395
Russia,145579889,2025-02-05,24874996,17.08683539
China,1425179562,2025-02-05,99381761,6.973279975
United States,341534041,2025-02-06,103436829,30.28595003
Japan,124997585,2025-02-06,33803572,27.04338008
India,1425423209,2025-02-06,45044607,3.160086542
Russia,145579889,2025-02-06,24874996,17.08683539
United Kingdom,68179315,2025-02-06,25030452,36.71267744
Mexico,128613116,2025-02-06,7622788,5.926913395
China,1425179562,2025-02-06,99381761,6.973279975
China,1425179562,2025-02-07,99381761,6.973279975
United States,341534041,2025-02-07,103436829,30.28595003
India,1425423209,2025-02-07,45044607,3.160086542
United Kingdom,68179315,2025-02-07,25030452,36.71267744
Russia,145579889,2025-02-07,24874996,17.08683539
Japan,124997585,2025-02-07,33803572,27.04338008
Mexico,128613116,2025-02-07,7622788,5.926913395
United States,341534041,2025-02-08,103436829,30.28595003
Mexico,128613116,2025-02-08,7622788,5.926913395
Japan,124997585,2025-02-08,33803572,27.04338008
India,1425423209,2025-02-08,45044607,3.160086542
China,1425179562,2025-02-08,99381761,6.973279975
United Kingdom,68179315,2025-02-08,25030452,36.71267744
Russia,145579889,2025-02-08,24874996,17.08683539
India,1425423209,2025-02-09,45044607,3.160086542
China,1425179562,2025-02-09,99381761,6.973279975
United States,341534041,2025-02-09,103436829,30.28595003
Russia,145579889,2025-02-09,24874996,17.08683539
Mexico,128613116,2025-02-09,7622788,5.926913395
Japan,124997585,2025-02-09,33803572,27.04338008
United Kingdom,68179315,2025-02-09,25030452,36.71267744
United States,341534041,2025-02-10,103436829,30.28595003
Russia,145579889,2025-02-10,24881648,17.09140471
Japan,124997585,2025-02-10,33803572,27.04338008
China,1425179562,2025-02-10,99381761,6.973279975
India,1425423209,2025-02-10,45044607,3.160086542
United Kingdom,68179315,2025-02-10,25031434,36.71411776
Mexico,128613116,2025-02-10,7622788,5.926913395
Japan,124997585,2025-02-11,33803572,27.04338008
China,1425179562,2025-02-11,99381761,6.973279975
United Kingdom,68179315,2025-02-11,25031434,36.71411776
India,1425423209,2025-02-11,45044607,3.160086542
Mexico,128613116,2025-02-11,7622863,5.926971709
United States,341534041,2025-02-11,103436829,30.28595003
Russia,145579889,2025-02-11,24881648,17.09140471
China,1425179562,2025-02-12,99381761,6.973279975
United States,341534041,2025-02-12,103436829,30.28595003
United Kingdom,68179315,2025-02-12,25031434,36.71411776
Japan,124997585,2025-02-12,33803572,27.04338008
India,1425423209,2025-02-12,45044607,3.160086542
Mexico,128613116,2025-02-12,7622863,5.926971709
Russia,145579889,2025-02-12,24881648,17.09140471
Russia,145579889,2025-02-13,24881648,17.09140471
United States,341534041,2025-02-13,103436829,30.28595003
India,1425423209,2025-02-13,45044607,3.160086542
Mexico,128613116,2025-02-13,7622863,5.926971709
Japan,124997585,2025-02-13,33803572,27.04338008
United Kingdom,68179315,2025-02-13,25031434,36.71411776
China,1425179562,2025-02-13,99381761,6.973279975
United States,341534041,2025-02-14,103436829,30.28595003
Russia,145579889,2025-02-14,24881648,17.09140471
United Kingdom,68179315,2025-02-14,25031434,36.71411776
Mexico,128613116,2025-02-14,7622863,5.926971709
Japan,124997585,2025-02-14,33803572,27.04338008
China,1425179562,2025-02-14,99381761,6.973279975
India,1425423209,2025-02-14,45044607,3.160086542
United States,341534041,2025-02-15,103436829,30.28595003
Mexico,128613116,2025-02-15,7622863,5.926971709
Japan,124997585,2025-02-15,33803572,27.04338008
India,1425423209,2025-02-15,45044607,3.160086542
Russia,145579889,2025-02-15,24881648,17.09140471
China,1425179562,2025-02-15,99381761,6.973279975
United Kingdom,68179315,2025-02-15,25031434,36.71411776
Mexico,128613116,2025-02-16,7622863,5.926971709
Japan,124997585,2025-02-16,33803572,27.04338008
India,1425423209,2025-02-16,45044607,3.160086542
Russia,145579889,2025-02-16,24881648,17.09140471
China,1425179562,2025-02-16,99381761,6.973279975
United Kingdom,68179315,2025-02-16,25031434,36.71411776
United States,341534041,2025-02-16,103436829,30.28595003
United Kingdom,68179315,2025-02-17,25032553,36.71575902
United States,341534041,2025-02-17,103436829,30.28595003
India,1425423209,2025-02-17,45044614,3.160087033
Mexico,128613116,2025-02-17,7622863,5.926971709
Japan,124997585,2025-02-17,33803572,27.04338008
Russia,145579889,2025-02-17,24887649,17.09552684
China,1425179562,2025-02-17,99381761,6.973279975
United States,341534041,2025-02-18,103436829,30.28595003
Japan,124997585,2025-02-18,33803572,27.04338008
Mexico,128613116,2025-02-18,7622966,5.927051795
Russia,145579889,2025-02-18,24887649,17.09552684
China,1425179562,2025-02-18,99381761,6.973279975
United Kingdom,68179315,2025-02-18,25032553,36.71575902
India,1425423209,2025-02-18,45044614,3.160087033
United States,341534041,2025-02-19,103436829,30.28595003
Mexico,128613116,2025-02-19,7622966,5.927051795
Russia,145579889,2025-02-19,24887649,17.09552684
China,1425179562,2025-02-19,99381761,6.973279975
United Kingdom,68179315,2025-02-19,25032553,36.71575902
Japan,124997585,2025-02-19,33803572,27.04338008
India,1425423209,2025-02-19,45044614,3.160087033
Japan,124997585,2025-02-20,33803572,27.04338008
Mexico,128613116,2025-02-20,7622966,5.927051795
China,1425179562,2025-02-20,99381761,6.973279975
United States,341534041,2025-02-20,103436829,30.28595003
Russia,145579889,2025-02-20,24887649,17.09552684
United Kingdom,68179315,2025-02-20,25032553,36.71575902
India,1425423209,2025-02-20,45044614,3.160087033
Japan,124997585,2025-02-21,33803572,27.04338008
United Kingdom,68179315,2025-02-21,25032553,36.71575902
Mexico,128613116,2025-02-21,7622966,5.927051795
United States,341534041,2025-02-21,103436829,30.28595003
China,1425179562,2025-02-21,99381761,6.973279975
Russia,145579889,2025-02-21,24887649,17.09552684
India,1425423209,2025-02-21,45044614,3.160087033
India,1425423209,2025-02-22,45044614,3.160087033
Russia,145579889,2025-02-22,24887649,17.09552684
United Kingdom,68179315,2025-02-22,25032553,36.71575902
China,1425179562,2025-02-22,99381761,6.973279975
United States,341534041,2025-02-22,103436829,30.28595003
Mexico,128613116,2025-02-22,7622966,5.927051795
Japan,124997585,2025-02-22,33803572,27.04338008
India,1425423209,2025-02-23,45044614,3.160087033
Russia,145579889,2025-02-23,24887649,17.09552684
Japan,124997585,2025-02-23,33803572,27.04338008
United States,341534041,2025-02-23,103436829,30.28595003
Mexico,128613116,2025-02-23,7622966,5.927051795
China,1425179562,2025-02-23,99381761,6.973279975
United Kingdom,68179315,2025-02-23,25032553,36.71575902
Japan,124997585,2025-02-24,33803572,27.04338008
United States,341534041,2025-02-24,103436829,30.28595003
United Kingdom,68179315,2025-02-24,25033549,36.71721988
Mexico,128613116,2025-02-24,7622966,5.927051795
Russia,145579889,2025-02-24,24892959,17.09917432
India,1425423209,2025-02-24,45044614,3.160087033
China,1425179562,2025-02-24,99381761,6.973279975
India,1425423209,2025-02-25,45044614,3.160087033
Japan,124997585,2025-02-25,33803572,27.04338008
Mexico,128613116,2025-02-25,7623096,5.927152873
United Kingdom,68179315,2025-02-25,25033549,36.71721988
China,1425179562,2025-02-25,99381761,6.973279975
Russia,145579889,2025-02-25,24892959,17.09917432
United States,341534041,2025-02-25,103436829,30.28595003
Russia,145579889,2025-02-26,24892959,17.09917432
India,1425423209,2025-02-26,45044614,3.160087033
United States,341534041,2025-02-26,103436829,30.28595003
China,1425179562,2025-02-26,99381761,6.973279975
United Kingdom,68179315,2025-02-26,25033549,36.71721988
Mexico,128613116,2025-02-26,7623096,5.927152873
Japan,124997585,2025-02-26,33803572,27.04338008
India,1425423209,2025-02-27,45044614,3.160087033
Mexico,128613116,2025-02-27,7623096,5.927152873
Russia,145579889,2025-02-27,24892959,17.09917432
China,1425179562,2025-02-27,99381761,6.973279975
United States,341534041,2025-02-27,103436829,30.28595003
Japan,124997585,2025-02-27,33803572,27.04338008
United Kingdom,68179315,2025-02-27,25033549,36.71721988
India,1425423209,2025-02-28,45044614,3.160087033
China,1425179562,2025-02-28,99381761,6.973279975
Mexico,128613116,2025-02-28,7623096,5.927152873
